# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
69447.0000 A4710 2000000 1 1305.0000 Station1_0 Street_6 278 N Station1_0->Street_6
69448.5000 A4669 2000000 11 1921.5000 Street_9 Station1_0 267 N Street_9->Street_1->Street_8->Street_2->Street_3->Avenue_17->Street_2->Street_10->Street_4->Avenue_19->Street_6->Station1_0
69449.0000 A4796 2000000 2 51.0000 Street_9 Street_3 299 N Street_9->Avenue_14->Street_3
69450.0000 A4770 2000000 3 440.0000 Street_3 Station1_0 292 N Street_3->Street_7->Street_6->Station1_0
69450.5000 A4782 2000000 1 251.5000 Avenue_14 Street_3 295 N Avenue_14->Street_3
69455.6000 A4785 2000000 1 210.6000 Street_7 Street_10 296 N Street_7->Street_10
69507.0000 A4737 2000000 4 990.0000 Street_3 Avenue_20 283 N Street_3->Avenue_15->Street_9->Avenue_18->Avenue_20
69572.5000 A4806 2000000 1 62.5000 Street_6 Street_7 298 N Street_6->Street_7
69585.9000 A4810 2000000 1 24.9000 Street_1 Street_6 299 N Street_1->Street_6
69597.9000 A4812 2000000 1 1.9000 Street_6 Street_5 299 N Street_6->Street_5
69605.5000 A4773 2000000 1 549.5000 Avenue_20 Avenue_12 290 N Avenue_20->Avenue_12
69671.9000 A4758 2000000 3 836.9000 Avenue_13 Street_5 286 N Avenue_13->Avenue_17->Street_3->Street_5
69710.4000 A4772 2000000 3 668.4000 Street_6 Street_5 288 N Street_6->Street_7->Street_4->Street_5
69710.6000 A4805 2000000 2 212.6000 Street_3 Street_8 296 N Street_3->Street_2->Street_8
69728.1000 A4808 2000000 1 191.1000 Street_5 Avenue_20 296 N Street_5->Avenue_20
69728.1000 A4792 2000000 3 385.1000 Avenue_18 Street_8 293 N Avenue_18->Avenue_20->Avenue_16->Street_8
69733.7000 A4793 2000000 3 380.7000 Street_3 Street_10 293 N Street_3->Street_4->Avenue_16->Street_10
69737.1000 A4713 2000000 9 1553.1000 Street_8 Avenue_13 274 N Street_8->Street_7->Street_3->Avenue_15->Street_3->Street_9->Avenue_19->Street_2->Street_8->Avenue_13
69737.1000 A4820 2000000 1 26.1000 Street_5 Street_10 299 N Street_5->Street_10
69749.6000 A4814 2000000 1 123.6000 Street_2 Street_6 297 N Street_2->Street_6
69813.4000 A4818 2000000 2 136.4000 Avenue_16 Street_3 297 N Avenue_16->Street_5->Street_3
69814.9000 A4823 2000000 1 61.9000 Street_5 Street_3 298 N Street_5->Street_3
69897.0000 A4819 2000000 1 205.0000 Street_9 Street_4 296 N Street_9->Street_4
69915.6000 A4813 2000000 2 307.6000 Avenue_19 Street_5 294 N Avenue_19->Avenue_17->Street_5
69935.1000 A4834 2000000 1 27.1000 Street_6 Street_10 299 N Street_6->Street_10
69942.9000 A4787 2000000 2 676.9000 Street_7 Station1_0 288 N Street_7->Street_4->Station1_0
69944.4000 A4781 2000000 3 764.4000 Street_8 Station1_0 287 N Street_8->Street_2->Street_4->Station1_0
69950.2000 A4827 2000000 1 135.2000 Street_5 Street_6 297 N Street_5->Street_6
69989.0000 A4817 2000000 2 325.0000 Avenue_18 Avenue_16 294 N Avenue_18->Avenue_13->Avenue_16
70111.0000 A4847 2000000 1 18.0000 Avenue_11 Avenue_14 299 N Avenue_11->Avenue_14
70121.0000 A4835 2000000 3 196.0000 Avenue_20 Avenue_16 296 N Avenue_20->Avenue_18->Avenue_20->Avenue_16
70153.5000 A4825 2000000 3 365.5000 Avenue_20 Avenue_11 293 N Avenue_20->Avenue_18->Avenue_20->Avenue_11
70163.2000 A4783 2000000 6 946.2000 Avenue_19 Station1_0 284 N Avenue_19->Street_9->Avenue_17->Street_3->Street_5->Street_10->Station1_0
70211.7000 A4798 2000000 5 791.7000 Avenue_18 Avenue_17 286 N Avenue_18->Avenue_20->Avenue_12->Avenue_14->Avenue_12->Avenue_17
70213.2000 A4830 2000000 3 361.2000 Avenue_11 Avenue_17 293 N Avenue_11->Avenue_14->Avenue_12->Avenue_17
70214.7000 A4826 2000000 3 416.7000 Avenue_17 Avenue_12 293 N Avenue_17->Avenue_19->Avenue_17->Avenue_12
70216.2000 A4822 2000000 3 479.2000 Street_5 Avenue_14 292 N Street_5->Avenue_19->Avenue_17->Avenue_14
70217.3000 A4840 2000000 1 218.3000 Street_4 Street_5 296 N Street_4->Street_5
70221.2000 A4837 2000000 2 266.2000 Street_7 Street_9 295 N Street_7->Street_6->Street_9
70248.1000 A4851 2000000 2 98.1000 Avenue_12 Avenue_18 298 N Avenue_12->Avenue_14->Avenue_18
70274.7000 A4859 2000000 1 1.7000 Avenue_12 Avenue_17 299 N Avenue_12->Avenue_17
70324.0000 A4861 2000000 1 18.0000 Street_7 Street_8 299 N Street_7->Street_8
70329.2000 A4853 2000000 1 150.2000 Street_2 Avenue_19 297 N Street_2->Avenue_19
70360.0000 A4842 2000000 2 332.0000 Street_6 Street_3 294 N Street_6->Street_9->Street_3
70393.5000 A4867 2000000 1 1.5000 Avenue_17 Avenue_12 299 N Avenue_17->Avenue_12
70405.5000 A4828 2000000 6 579.5000 Avenue_19 Avenue_11 290 N Avenue_19->Avenue_17->Street_5->Avenue_19->Street_3->Street_7->Avenue_11
70436.7000 A4742 2000000 11 1844.7000 Avenue_13 Station1_0 269 N Avenue_13->Avenue_20->Avenue_14->Avenue_12->Avenue_18->Avenue_20->Avenue_16->Street_10->Street_1->Street_7->Street_3->Station1_0
70493.9000 A4849 2000000 4 371.9000 Street_6 Avenue_11 293 N Street_6->Street_2->Avenue_19->Avenue_13->Avenue_11
70539.8000 A4873 2000000 2 50.8000 Street_7 Street_4 299 N Street_7->Street_1->Street_4
70551.7000 A4876 2000000 1 15.7000 Avenue_14 Avenue_18 299 N Avenue_14->Avenue_18
70553.5000 A4866 2000000 1 176.5000 Street_8 Avenue_13 297 N Street_8->Avenue_13
70559.4000 A4824 2000000 1 790.4000 Avenue_13 Street_1 286 N Avenue_13->Street_1
70568.6000 A4803 2000000 4 1091.6000 Street_9 Avenue_20 281 N Street_9->Street_6->Street_2->Avenue_19->Avenue_20
70666.9000 A4860 2000000 3 375.9000 Station1_0 Street_1 293 N Station1_0->Street_3->Avenue_20->Street_1
70692.1000 A4857 2000000 1 451.1000 Street_2 Street_6 292 N Street_2->Street_6
70709.8000 A4845 2000000 2 640.8000 Street_8 Avenue_17 289 N Street_8->Avenue_16->Avenue_17
70741.4000 A4846 2000000 2 660.4000 Avenue_14 Street_4 288 N Avenue_14->Avenue_17->Street_4
70742.9000 A4863 2000000 3 406.9000 Avenue_20 Street_4 293 N Avenue_20->Avenue_16->Avenue_17->Street_4
70796.8000 A4875 2000000 1 278.8000 Street_5 Street_1 295 N Street_5->Street_1
70807.5000 A4883 2000000 1 171.5000 Street_7 Street_3 297 N Street_7->Street_3
70846.3000 A4898 2000000 1 7.3000 Street_6 Street_2 299 N Street_6->Street_2
70885.2000 A4887 2000000 2 188.2000 Avenue_13 Avenue_19 296 N Avenue_13->Avenue_16->Avenue_19
70924.3000 A4891 2000000 3 178.3000 Avenue_13 Avenue_11 297 N Avenue_13->Avenue_16->Avenue_18->Avenue_11
70958.7000 A4821 2000000 4 1231.7000 Avenue_11 Street_9 279 N Avenue_11->Avenue_14->Avenue_17->Street_1->Street_9
70993.5000 A4892 2000000 1 232.5000 Street_9 Street_10 296 N Street_9->Street_10
71008.9000 A4872 2000000 2 538.9000 Street_3 Avenue_14 291 N Street_3->Avenue_20->Avenue_14
71035.9000 A4874 2000000 1 534.9000 Street_2 Street_9 291 N Street_2->Street_9
71062.6000 A4902 2000000 1 171.6000 Street_2 Street_8 297 N Street_2->Street_8
71067.7000 A4692 2000000 11 3195.7000 Avenue_20 Station1_0 246 N Avenue_20->Avenue_15->Avenue_17->Avenue_19->Street_9->Street_10->Street_1->Street_10->Street_6->Street_10->Street_7->Station1_0
71125.1000 A4897 2000000 1 300.1000 Avenue_15 Avenue_18 294 N Avenue_15->Avenue_18
71135.6000 A4804 2000000 6 1647.6000 Street_3 Avenue_12 272 N Street_3->Street_2->Street_8->Street_9->Street_4->Avenue_15->Avenue_12
71137.1000 A4877 2000000 1 589.1000 Avenue_15 Avenue_12 290 N Avenue_15->Avenue_12
71169.5000 A4914 2000000 3 100.5000 Avenue_13 Avenue_14 298 N Avenue_13->Avenue_15->Avenue_18->Avenue_14
71195.1000 A4911 2000000 2 172.1000 Avenue_20 Avenue_12 297 N Avenue_20->Avenue_14->Avenue_12
71247.4000 A4909 2000000 2 253.4000 Street_5 Street_1 295 N Street_5->Street_9->Street_1
71262.3000 A4896 2000000 1 448.3000 Street_7 Street_9 292 N Street_7->Street_9
71273.2000 A4915 2000000 1 194.2000 Street_8 Street_9 296 N Street_8->Street_9
71292.2000 A4870 2000000 4 855.2000 Street_6 Station1_0 285 N Street_6->Street_9->Street_6->Street_10->Station1_0
71322.6000 A4932 2000000 1 2.6000 Street_2 Street_8 299 N Street_2->Street_8
71423.5000 A4881 2000000 3 816.5000 Street_2 Street_1 286 N Street_2->Street_4->Street_2->Street_1
71426.8000 A4934 2000000 1 82.8000 Avenue_16 Avenue_17 298 N Avenue_16->Avenue_17
71456.7000 A4913 2000000 2 398.7000 Street_2 Avenue_18 293 N Street_2->Street_5->Avenue_18
71458.2000 A4868 2000000 5 1055.2000 Avenue_14 Street_5 282 N Avenue_14->Avenue_17->Avenue_19->Avenue_16->Avenue_18->Street_5
71467.3000 A4923 2000000 1 281.3000 Street_6 Street_10 295 N Street_6->Street_10
71482.7000 A4906 2000000 2 536.7000 Avenue_17 Street_3 291 N Avenue_17->Street_4->Street_3
71492.0000 A4838 2000000 4 1526.0000 Avenue_17 Street_5 274 N Avenue_17->Avenue_12->Avenue_11->Avenue_14->Street_5
71497.0000 A4935 2000000 2 138.0000 Avenue_19 Avenue_15 297 N Avenue_19->Avenue_13->Avenue_15
71515.1000 A4878 2000000 4 952.1000 Street_3 Avenue_14 284 N Street_3->Street_9->Street_7->Street_4->Avenue_14
71528.2000 A4930 2000000 1 238.2000 Street_10 Street_9 296 N Street_10->Street_9
71529.7000 A4927 2000000 1 286.7000 Street_10 Street_9 295 N Street_10->Street_9
71545.7000 A4939 2000000 2 124.7000 Street_2 Street_7 297 N Street_2->Street_1->Street_7
71547.2000 A4924 2000000 1 346.2000 Street_10 Street_1 294 N Street_10->Street_1
71553.7000 A4850 2000000 7 1420.7000 Street_4 Avenue_15 276 N Street_4->Street_6->Street_1->Street_7->Street_8->Street_2->Street_8->Avenue_15
71604.5000 A4925 2000000 1 389.5000 Avenue_15 Street_6 293 N Avenue_15->Street_6
71627.3000 A4952 2000000 1 33.3000 Street_8 Street_3 299 N Street_8->Street_3
71677.2000 A4921 2000000 4 522.2000 Avenue_18 Street_2 291 N Avenue_18->Avenue_14->Avenue_15->Street_9->Street_2
71681.7000 A4811 2000000 9 2102.7000 Street_2 Station1_0 264 N Street_2->Avenue_17->Avenue_19->Avenue_17->Avenue_12->Avenue_20->Street_3->Street_6->Street_8->Station1_0
71704.7000 A4864 2000000 8 1350.7000 Avenue_13 Street_10 277 N Avenue_13->Avenue_12->Avenue_11->Avenue_14->Street_5->Street_4->Street_8->Street_3->Street_10
71739.1000 A4903 2000000 4 836.1000 Street_8 Station1_0 286 N Street_8->Street_1->Street_7->Street_1->Station1_0
71740.6000 A4960 2000000 1 41.6000 Street_1 Station1_0 299 N Street_1->Station1_0
71752.2000 A4943 2000000 1 285.2000 Avenue_12 Avenue_20 295 N Avenue_12->Avenue_20
71834.8000 A4890 2000000 4 1103.8000 Avenue_17 Avenue_12 281 N Avenue_17->Street_4->Street_2->Avenue_15->Avenue_12
71866.7000 A4962 2000000 2 136.7000 Station1_0 Street_8 297 N Station1_0->Street_1->Street_8
71918.4000 A4957 2000000 1 264.4000 Avenue_11 Avenue_17 295 N Avenue_11->Avenue_17
72009.4000 A4936 2000000 2 636.4000 Street_5 Avenue_13 289 N Street_5->Avenue_11->Avenue_13
72025.5000 A4869 2000000 11 1604.5000 Avenue_20 Street_10 273 N Avenue_20->Avenue_13->Avenue_16->Avenue_18->Avenue_11->Avenue_14->Street_5->Street_4->Street_6->Street_1->Street_8->Street_10
72082.1000 A4967 2000000 1 269.1000 Street_10 Avenue_19 295 N Street_10->Avenue_19
72083.6000 A4928 2000000 3 822.6000 Avenue_11 Street_10 286 N Avenue_11->Avenue_20->Avenue_19->Street_10
72085.1000 A4941 2000000 2 638.1000 Avenue_20 Avenue_17 289 N Avenue_20->Avenue_19->Avenue_17
72086.6000 A4901 2000000 3 1211.6000 Avenue_11 Avenue_17 279 N Avenue_11->Avenue_20->Avenue_19->Avenue_17
72137.7000 A4947 2000000 2 604.7000 Street_2 Street_10 289 N Street_2->Street_7->Street_10
72146.4000 A4987 2000000 1 59.4000 Avenue_18 Avenue_11 299 N Avenue_18->Avenue_11
72163.7000 A4961 2000000 1 448.7000 Street_10 Street_4 292 N Street_10->Street_4
72178.7000 A4931 2000000 4 872.7000 Avenue_18 Street_4 285 N Avenue_18->Avenue_11->Avenue_20->Avenue_19->Street_4
72250.5000 A4993 2000000 1 78.5000 Street_5 Street_9 298 N Street_5->Street_9
72289.7000 A4955 2000000 1 656.7000 Avenue_19 Street_7 289 N Avenue_19->Street_7
72294.2000 A4954 2000000 2 678.2000 Avenue_12 Street_3 288 N Avenue_12->Avenue_20->Street_3
72320.1000 A4975 2000000 2 399.1000 Street_5 Street_4 293 N Street_5->Street_9->Street_4
72323.8000 A4971 2000000 2 462.8000 Avenue_19 Avenue_11 292 N Avenue_19->Avenue_17->Avenue_11
72325.5000 A4980 2000000 2 328.5000 Street_4 Street_9 294 N Street_4->Street_1->Street_9
72350.2000 A4937 2000000 5 958.2000 Avenue_16 Street_5 284 N Avenue_16->Avenue_18->Avenue_16->Avenue_19->Street_3->Street_5
72362.7000 A5000 2000000 1 96.7000 Street_7 Street_4 298 N Street_7->Street_4
72372.4000 A4999 2000000 1 117.4000 Street_4 Street_2 298 N Street_4->Street_2
72394.9000 A4917 2000000 4 1293.9000 Street_10 Avenue_20 278 N Street_10->Street_3->Street_2->Street_1->Avenue_20
72431.6000 A4965 2000000 3 648.6000 Street_2 Avenue_14 289 N Street_2->Avenue_17->Avenue_12->Avenue_14
72462.1000 A4948 2000000 7 916.1000 Avenue_19 Street_4 284 N Avenue_19->Avenue_17->Avenue_13->Avenue_15->Avenue_13->Avenue_12->Avenue_16->Street_4
72511.6000 A5005 2000000 2 167.6000 Avenue_13 Avenue_18 297 N Avenue_13->Avenue_14->Avenue_18
72515.7000 A4989 2000000 1 398.7000 Street_3 Avenue_16 293 N Street_3->Avenue_16
72527.3000 A4988 2000000 4 429.3000 Street_4 Avenue_12 292 N Street_4->Street_1->Avenue_19->Avenue_20->Avenue_12
72556.3000 A4996 2000000 3 346.3000 Avenue_12 Street_6 294 N Avenue_12->Avenue_16->Street_4->Street_6
72564.6000 A5008 2000000 2 174.6000 Street_2 Street_5 297 N Street_2->Street_6->Street_5
72639.2000 A5020 2000000 1 86.2000 Street_2 Street_4 298 N Street_2->Street_4
72643.4000 A4973 2000000 5 757.4000 Avenue_13 Street_8 287 N Avenue_13->Avenue_16->Avenue_12->Avenue_16->Street_4->Street_8
72653.5000 A5006 2000000 2 292.5000 Avenue_19 Avenue_13 295 N Avenue_19->Avenue_20->Avenue_13
72655.0000 A4998 2000000 3 418.0000 Street_1 Avenue_13 293 N Street_1->Avenue_19->Avenue_20->Avenue_13
72656.5000 A5011 2000000 3 227.5000 Avenue_11 Avenue_20 296 N Avenue_11->Avenue_17->Avenue_13->Avenue_20
72719.2000 A5010 2000000 1 304.2000 Street_7 Street_9 294 N Street_7->Street_9
72720.7000 A5022 2000000 1 134.7000 Street_9 Street_7 297 N Street_9->Street_7
72753.1000 A5009 2000000 1 350.1000 Street_7 Street_3 294 N Street_7->Street_3
72786.8000 A5033 2000000 1 52.8000 Street_7 Street_6 299 N Street_7->Street_6
72831.4000 A4968 2000000 3 1008.4000 Station1_0 Street_5 283 N Station1_0->Street_10->Street_2->Street_5
72854.1000 A5003 2000000 1 541.1000 Street_5 Avenue_16 290 N Street_5->Avenue_16
72876.6000 A4950 2000000 4 1306.6000 Street_9 Avenue_12 278 N Street_9->Street_4->Street_1->Street_6->Avenue_12
72895.7000 A4997 2000000 3 674.7000 Avenue_14 Avenue_16 288 N Avenue_14->Avenue_18->Avenue_11->Avenue_16
72899.2000 A5037 2000000 1 113.2000 Street_9 Avenue_12 298 N Street_9->Avenue_12
72942.4000 A5038 2000000 1 140.4000 Street_1 Street_3 297 N Street_1->Street_3
72956.5000 A5017 2000000 3 445.5000 Avenue_17 Street_2 292 N Avenue_17->Avenue_18->Avenue_11->Street_2
72958.0000 A5039 2000000 1 139.0000 Avenue_11 Street_2 297 N Avenue_11->Street_2
72981.0000 A5041 2000000 1 132.0000 Street_5 Street_3 297 N Street_5->Street_3
72990.7000 A5034 2000000 2 245.7000 Street_1 Street_4 295 N Street_1->Street_3->Street_4
73002.8000 A5042 2000000 1 141.8000 Street_5 Street_9 297 N Street_5->Street_9
73010.8000 A4970 2000000 6 1160.8000 Avenue_15 Street_10 280 N Avenue_15->Avenue_12->Avenue_16->Avenue_12->Avenue_16->Street_6->Street_10
73028.5000 A4994 2000000 2 843.5000 Street_5 Avenue_13 285 N Street_5->Street_9->Avenue_13
73118.9000 A4969 2000000 5 1283.9000 Station1_0 Avenue_14 278 N Station1_0->Street_10->Street_1->Street_3->Street_8->Avenue_14
73138.1000 A4985 2000000 3 1078.1000 Street_6 Avenue_11 282 N Street_6->Street_10->Street_8->Avenue_11
73172.0000 A5035 2000000 4 412.0000 Avenue_13 Street_7 293 N Avenue_13->Avenue_16->Avenue_20->Street_2->Street_7
73191.6000 A5048 2000000 1 255.6000 Street_9 Street_1 295 N Street_9->Street_1
73231.0000 A4986 2000000 3 1159.0000 Street_8 Avenue_19 280 N Street_8->Street_9->Street_10->Avenue_19
73264.0000 A5059 2000000 1 165.0000 Street_6 Avenue_18 297 N Street_6->Avenue_18
73266.8000 A5025 2000000 3 639.8000 Avenue_20 Avenue_17 289 N Avenue_20->Avenue_14->Avenue_16->Avenue_17
73315.3000 A5045 2000000 2 422.3000 Avenue_15 Street_6 292 N Avenue_15->Avenue_18->Street_6
73356.4000 A5060 2000000 1 242.4000 Avenue_18 Street_9 295 N Avenue_18->Street_9
73360.9000 A5024 2000000 2 745.9000 Avenue_15 Street_7 287 N Avenue_15->Avenue_18->Street_7
73367.5000 A5057 2000000 1 296.5000 Avenue_14 Street_10 295 N Avenue_14->Street_10
73396.1000 A5067 2000000 1 181.1000 Street_7 Avenue_19 296 N Street_7->Avenue_19
73436.0000 A5028 2000000 4 766.0000 Avenue_15 Street_5 287 N Avenue_15->Avenue_18->Avenue_14->Street_6->Street_5
73454.7000 A5021 2000000 2 886.7000 Street_7 Avenue_15 285 N Street_7->Avenue_14->Avenue_15
73468.0000 A5047 2000000 1 542.0000 Street_4 Avenue_17 290 N Street_4->Avenue_17
73469.5000 A5031 2000000 3 757.5000 Avenue_14 Street_4 287 N Avenue_14->Avenue_16->Avenue_17->Street_4
73531.0000 A5004 2000000 5 1203.0000 Street_1 Avenue_17 279 N Street_1->Street_3->Street_8->Avenue_14->Avenue_19->Avenue_17
73560.7000 A5073 2000000 2 256.7000 Avenue_17 Street_10 295 N Avenue_17->Avenue_11->Street_10
73571.3000 A5090 2000000 1 12.3000 Street_2 Street_6 299 N Street_2->Street_6
73576.9000 A5083 2000000 1 123.9000 Street_6 Street_3 297 N Street_6->Street_3
73596.9000 A5074 2000000 2 276.9000 Station1_0 Avenue_17 295 N Station1_0->Street_10->Avenue_17
73633.7000 A5063 2000000 2 472.7000 Avenue_18 Avenue_17 292 N Avenue_18->Street_9->Avenue_17
73635.2000 A5094 2000000 1 14.2000 Avenue_19 Street_9 299 N Avenue_19->Street_9
73638.6000 A5056 2000000 2 584.6000 Street_5 Avenue_11 290 N Street_5->Street_3->Avenue_11
73640.1000 A5079 2000000 1 248.1000 Street_3 Avenue_11 295 N Street_3->Avenue_11
73642.6000 A5076 2000000 1 294.6000 Street_10 Street_8 295 N Street_10->Street_8
73666.7000 A5052 2000000 2 676.7000 Avenue_18 Avenue_11 288 N Avenue_18->Street_9->Avenue_11
73688.3000 A5046 2000000 4 777.3000 Street_1 Avenue_16 287 N Street_1->Street_2->Avenue_19->Avenue_17->Avenue_16
73699.1000 A5075 2000000 1 365.1000 Street_8 Street_9 293 N Street_8->Street_9
73699.3000 A5040 2000000 4 868.3000 Avenue_17 Avenue_19 285 N Avenue_17->Avenue_15->Avenue_12->Avenue_13->Avenue_19
73720.3000 A5080 2000000 1 316.3000 Avenue_11 Avenue_16 294 N Avenue_11->Avenue_16
73721.8000 A5068 2000000 2 495.8000 Street_3 Avenue_16 291 N Street_3->Avenue_11->Avenue_16
73723.1000 A5086 2000000 2 226.1000 Street_1 Street_6 296 N Street_1->Street_5->Street_6
73756.5000 A5078 2000000 1 378.5000 Street_2 Street_3 293 N Street_2->Street_3
73760.1000 A5101 2000000 2 65.1000 Street_7 Street_8 298 N Street_7->Street_5->Street_8
73769.5000 A5100 2000000 1 86.5000 Street_6 Street_10 298 N Street_6->Street_10
73872.4000 A5099 2000000 1 199.4000 Street_3 Avenue_18 296 N Street_3->Avenue_18
73975.4000 A5118 2000000 1 39.4000 Street_6 Station1_0 299 N Street_6->Station1_0
73993.1000 A5098 2000000 4 330.1000 Avenue_17 Street_5 294 N Avenue_17->Avenue_15->Avenue_11->Avenue_18->Street_5
74034.6000 A5103 2000000 1 314.6000 Avenue_17 Avenue_20 294 N Avenue_17->Avenue_20
74037.3000 A5121 2000000 1 57.3000 Street_6 Street_10 299 N Street_6->Street_10
74040.8000 A5119 2000000 1 90.8000 Street_7 Street_10 298 N Street_7->Street_10
74075.0000 A5092 2000000 2 488.0000 Avenue_15 Street_8 291 N Avenue_15->Street_4->Street_8
74146.9000 A5095 2000000 3 515.9000 Avenue_17 Avenue_14 291 N Avenue_17->Avenue_15->Avenue_11->Avenue_14
74195.0000 A5111 2000000 2 362.0000 Street_7 Street_9 293 N Street_7->Street_10->Street_9
74256.1000 A5117 2000000 1 334.1000 Avenue_12 Avenue_14 294 N Avenue_12->Avenue_14
74284.6000 A5142 2000000 1 2.6000 Street_4 Street_1 299 N Street_4->Street_1
74296.0000 A5109 2000000 4 493.0000 Avenue_11 Street_9 291 N Avenue_11->Avenue_18->Street_5->Street_6->Street_9
74359.3000 A5070 2000000 4 1102.3000 Street_5 Avenue_12 281 N Street_5->Street_4->Street_8->Avenue_18->Avenue_12
74367.3000 A5108 2000000 1 580.3000 Street_2 Avenue_13 290 N Street_2->Avenue_13
74415.5000 A5131 2000000 3 300.5000 Avenue_11 Avenue_15 294 N Avenue_11->Avenue_12->Avenue_14->Avenue_15
74453.4000 A5136 2000000 1 260.4000 Avenue_19 Avenue_11 295 N Avenue_19->Avenue_11
74462.5000 A5102 2000000 5 755.5000 Street_5 Avenue_20 287 N Street_5->Street_8->Avenue_18->Street_5->Avenue_16->Avenue_20
74470.3000 A5147 2000000 1 118.3000 Avenue_13 Street_3 298 N Avenue_13->Street_3
74518.0000 A5151 2000000 1 110.0000 Avenue_12 Avenue_19 298 N Avenue_12->Avenue_19
74581.1000 A5127 2000000 2 525.1000 Street_7 Avenue_17 291 N Street_7->Street_1->Avenue_17
74606.2000 A5159 2000000 1 82.2000 Street_3 Avenue_14 298 N Street_3->Avenue_14
74611.1000 A5160 2000000 1 69.1000 Avenue_16 Avenue_18 298 N Avenue_16->Avenue_18
74614.1000 A5124 2000000 2 596.1000 Avenue_11 Street_3 290 N Avenue_11->Avenue_17->Street_3
74615.6000 A5120 2000000 2 654.6000 Street_2 Avenue_17 289 N Street_2->Street_3->Avenue_17
74619.4000 A5139 2000000 3 380.4000 Street_9 Street_7 293 N Street_9->Street_6->Street_5->Street_7
74626.8000 A5126 2000000 2 585.8000 Avenue_14 Street_2 290 N Avenue_14->Street_5->Street_2
74632.6000 A5153 2000000 2 192.6000 Avenue_19 Avenue_13 296 N Avenue_19->Avenue_12->Avenue_13
74633.3000 A5157 2000000 1 140.3000 Street_5 Street_8 297 N Street_5->Street_8
74634.1000 A5145 2000000 3 307.1000 Avenue_12 Avenue_13 294 N Avenue_12->Avenue_19->Avenue_12->Avenue_13
74636.4000 A5156 2000000 1 153.4000 Avenue_17 Street_4 297 N Avenue_17->Street_4
74647.4000 A5152 2000000 1 223.4000 Street_1 Street_9 296 N Street_1->Street_9
74657.3000 A5138 2000000 2 429.3000 Street_2 Street_8 292 N Street_2->Street_10->Street_8
74688.3000 A5128 2000000 2 621.3000 Street_7 Station1_0 289 N Street_7->Street_3->Station1_0
